9,10,90,70,10,0,60,80,10,1,73.396
17,30,80,70,30,0,60,70,30,1,51.893
18,70,60,60,30,40,30,60,40,1,52.89
24,30,30,50,40,30,30,60,30,1,51.116
5,30,30,30,60,30,80,60,40,1,47.868
26,30,30,40,60,30,30,30,70,1,55.605
23,40,70,39,60,30,70,40,40,1,51.823
25,30,30,30,80,40,30,9,70,1,49.282
10,0,100,40,20,10,90,70,20,1,51.046
19,30,20,20,80,80,20,10,80,1,51.352
27,30,30,30,70,30,40,30,60,1,47.304
2,30,60,60,30,30,60,70,40,1,44.664
13,30,30,30,70,30,30,30,70,1,46.758
3,30,60,30,70,20,30,20,70,1,43.394
12,20,90,60,20,0,90,80,10,1,48.768
4,0,80,20,30,10,100,60,20,1,52.761
15,30,30,30,70,70,20,20,70,1,50.432
16,30,80,60,30,10,60,70,20,1,57.991
6,30,30,30,80,30,30,20,60,1,50.551
8,30,60,60,60,40,40,60,60,1,48.888
22,30,70,30,30,20,70,70,20,1,46.73
21,30,30,30,90,30,20,20,90,1,44.694
7,30,30,30,70,60,20,30,70,1,48.264
20,20,60,30,30,20,60,60,30,1,42.625
1,60,60,60,40,20,20,80,20,1,45.327
11,20,70,40,30,10,70,70,20,1,43.704
14,60,70,40,40,30,30,60,40,1,46.336
